baggage_id,beacon_id
6322049953,AviAI_v1_5066
4923747912,AviAI_v1_5067
3224610946,AviAI_v1_5068
9825246202,AviAI_v1_5069
2544410644,AviAI_v1_5070
2732564258,AviAI_v1_5071
3510914353,AviAI_v1_5072
2859410135,AviAI_v1_5073
6898195096,AviAI_v1_5074
1499860614,AviAI_v1_5075
4462575744,AviAI_v1_5076
6024046293,AviAI_v1_5077
8210113002,AviAI_v1_5078
4999571561,AviAI_v1_5079
3316388701,AviAI_v1_5080
4740597131,AviAI_v1_5081
1239045902,AviAI_v1_5082
6497862139,AviAI_v1_5083
569333961,AviAI_v1_5084
8381917121,AviAI_v1_5085
5206626088,AviAI_v1_5086
9786992644,AviAI_v1_5087
1269309202,AviAI_v1_5088
4401886506,AviAI_v1_5089
349873455,AviAI_v1_5090
7263014005,AviAI_v1_5091
9997763241,AviAI_v1_5092
5403008692,AviAI_v1_5093
5331339901,AviAI_v1_5094
3845837193,AviAI_v1_5095
6980510033,AviAI_v1_5096
5107987928,AviAI_v1_5097
5401551629,AviAI_v1_5098
2327649659,AviAI_v1_5099
9227836899,AviAI_v1_5100
4875640619,AviAI_v1_5101
866004127,AviAI_v1_5102
3690658556,AviAI_v1_5103
8424002014,AviAI_v1_5104
7679375269,AviAI_v1_5105
1189137862,AviAI_v1_5106
8770418672,AviAI_v1_5107
5628940141,AviAI_v1_5108
8363156256,AviAI_v1_5109
4318461784,AviAI_v1_5110
1274505039,AviAI_v1_5111
9732505318,AviAI_v1_5112
3577032031,AviAI_v1_5113
4234413897,AviAI_v1_5114
3713692610,AviAI_v1_5115
6037403545,AviAI_v1_5116
1589273370,AviAI_v1_5117
6013382710,AviAI_v1_5118
2652576111,AviAI_v1_5119
2085614263,AviAI_v1_5120
5808929199,AviAI_v1_5121
5872411356,AviAI_v1_5122
5798583592,AviAI_v1_5123
8849392230,AviAI_v1_5124
2002233701,AviAI_v1_5125
7768594847,AviAI_v1_5126
5344930683,AviAI_v1_5127
5010428030,AviAI_v1_5128
6395209167,AviAI_v1_5129
1670057886,AviAI_v1_5130
3499736573,AviAI_v1_5131
5706969805,AviAI_v1_5132
6168413806,AviAI_v1_5133
2992511524,AviAI_v1_5134
9444125981,AviAI_v1_5135
4262586836,AviAI_v1_5136
4117337895,AviAI_v1_5137
1105622221,AviAI_v1_5138
3823415172,AviAI_v1_5139
2217189285,AviAI_v1_5140
5018707191,AviAI_v1_5141
5529526033,AviAI_v1_5142
6309542010,AviAI_v1_5143
386636016,AviAI_v1_5144
3341839238,AviAI_v1_5145
4103739365,AviAI_v1_5146
5689657487,AviAI_v1_5147
7240616114,AviAI_v1_5148
7702568892,AviAI_v1_5149
7830863395,AviAI_v1_5150
7288406082,AviAI_v1_5151
8708115184,AviAI_v1_5152
6351100770,AviAI_v1_5153
628627604,AviAI_v1_5154
3608241009,AviAI_v1_5155
1745359445,AviAI_v1_5156
6659740504,AviAI_v1_5157
9552230533,AviAI_v1_5158
8303271759,AviAI_v1_5159
5247695331,AviAI_v1_5160
6894268593,AviAI_v1_5161
1691780637,AviAI_v1_5162
7622573359,AviAI_v1_5163
3725964281,AviAI_v1_5164
4812715285,AviAI_v1_5165
5721186636,AviAI_v1_5166
255398431,AviAI_v1_5167
1354289041,AviAI_v1_5168
4282440682,AviAI_v1_5169
2915798207,AviAI_v1_5170
7006577307,AviAI_v1_5171
9786220503,AviAI_v1_5172
5491948530,AviAI_v1_5173
4233027435,AviAI_v1_5174
5682783624,AviAI_v1_5175
8203822891,AviAI_v1_5176
2815216740,AviAI_v1_5177
1828883607,AviAI_v1_5178
7241844392,AviAI_v1_5179
7802278928,AviAI_v1_5180
5178357263,AviAI_v1_5181
491345178,AviAI_v1_5182
3723528291,AviAI_v1_5183
5239946182,AviAI_v1_5184
7734798579,AviAI_v1_5185
6737315304,AviAI_v1_5186
3975035558,AviAI_v1_5187
4115151942,AviAI_v1_5188
2372227189,AviAI_v1_5189
361822432,AviAI_v1_5190
6879039216,AviAI_v1_5191
9347524565,AviAI_v1_5192
3637356198,AviAI_v1_5193
5344939915,AviAI_v1_5194
1155818023,AviAI_v1_5195
143064609,AviAI_v1_5196
8656178758,AviAI_v1_5197
1587551117,AviAI_v1_5198
9285391475,AviAI_v1_5199
7565466880,AviAI_v1_5200
4844478267,AviAI_v1_5201
6096924607,AviAI_v1_5202
4199690457,AviAI_v1_5203
949810289,AviAI_v1_5204
6928858181,AviAI_v1_5205
8837064321,AviAI_v1_5206
6068205741,AviAI_v1_5207
3506909891,AviAI_v1_5208
8256692891,AviAI_v1_5209
369812270,AviAI_v1_5210
856025410,AviAI_v1_5211
5125258174,AviAI_v1_5212
1834305034,AviAI_v1_5213
7811655116,AviAI_v1_5214
7594306898,AviAI_v1_5215
469014417,AviAI_v1_5216
3058912857,AviAI_v1_5217
4194498635,AviAI_v1_5218
8595151288,AviAI_v1_5219
9595822159,AviAI_v1_5220
1927389195,AviAI_v1_5221
3490588921,AviAI_v1_5222
4336228863,AviAI_v1_5223
5296829038,AviAI_v1_5224
5317117955,AviAI_v1_5225
6115085766,AviAI_v1_5226
7580373726,AviAI_v1_5227
6288627268,AviAI_v1_5228
6105334939,AviAI_v1_5229
4832928128,AviAI_v1_5230
5527417185,AviAI_v1_5231
1832784880,AviAI_v1_5232
2336263315,AviAI_v1_5233
911169679,AviAI_v1_5234
6352967134,AviAI_v1_5235
168639575,AviAI_v1_5236
2491620121,AviAI_v1_5237
2287170941,AviAI_v1_5238
8260194598,AviAI_v1_5239
7892285010,AviAI_v1_5240
4074615094,AviAI_v1_5241
7791410242,AviAI_v1_5242
5838944637,AviAI_v1_5243
7708095252,AviAI_v1_5244
8577473103,AviAI_v1_5245
3881350414,AviAI_v1_5246
7041577989,AviAI_v1_5247
8070458336,AviAI_v1_5248
8174176098,AviAI_v1_5249
6708838925,AviAI_v1_5250
8732898544,AviAI_v1_5251
3745000196,AviAI_v1_5252
9474981107,AviAI_v1_5253
9976392034,AviAI_v1_5254
3739646454,AviAI_v1_5255
9413007825,AviAI_v1_5256
5768491638,AviAI_v1_5257
9315276697,AviAI_v1_5258
3918169129,AviAI_v1_5259
2730678127,AviAI_v1_5260
3665316746,AviAI_v1_5261
5297247448,AviAI_v1_5262
478200339,AviAI_v1_5263
6968559535,AviAI_v1_5264
5202983748,AviAI_v1_5265
6765406196,AviAI_v1_5266
1951644055,AviAI_v1_5267
1417693038,AviAI_v1_5268
4774630500,AviAI_v1_5269
8308270436,AviAI_v1_5270
8407087142,AviAI_v1_5271
6762812754,AviAI_v1_5272
1524215949,AviAI_v1_5273
4827827630,AviAI_v1_5274
9386896198,AviAI_v1_5275
775085937,AviAI_v1_5276
1430417830,AviAI_v1_5277
7376878017,AviAI_v1_5278
5386868193,AviAI_v1_5279
5127098516,AviAI_v1_5280
68490235,AviAI_v1_5281
2904837124,AviAI_v1_5282
9579832218,AviAI_v1_5283
9297592461,AviAI_v1_5284
8918220673,AviAI_v1_5285
9751607469,AviAI_v1_5286
1878462153,AviAI_v1_5287
4220224006,AviAI_v1_5288
6375040940,AviAI_v1_5289
980016315,AviAI_v1_5290
8175856777,AviAI_v1_5291
6406937937,AviAI_v1_5292
5286431443,AviAI_v1_5293
2054940260,AviAI_v1_5294
5027945927,AviAI_v1_5295
9043818252,AviAI_v1_5296
2479347240,AviAI_v1_5297
1608435984,AviAI_v1_5298
2747532844,AviAI_v1_5299
9133305979,AviAI_v1_5300
1594783669,AviAI_v1_5301
2882674360,AviAI_v1_5302
7921154994,AviAI_v1_5303
6032277022,AviAI_v1_5304
9561711119,AviAI_v1_5305
1945404931,AviAI_v1_5306
3771336901,AviAI_v1_5307
7997960898,AviAI_v1_5308
1450569536,AviAI_v1_5309
6012025685,AviAI_v1_5310
7375796120,AviAI_v1_5311
2475344760,AviAI_v1_5312
4311645523,AviAI_v1_5313
4517923294,AviAI_v1_5314
5751354136,AviAI_v1_5315
2138250598,AviAI_v1_5316
452430124,AviAI_v1_5317
9291164928,AviAI_v1_5318
9857851955,AviAI_v1_5319
4904427158,AviAI_v1_5320
3258967723,AviAI_v1_5321
9192950533,AviAI_v1_5322
6200993495,AviAI_v1_5323
654984054,AviAI_v1_5324
9045247786,AviAI_v1_5325
1755044639,AviAI_v1_5326
2384227353,AviAI_v1_5327
4480493216,AviAI_v1_5328
7466163009,AviAI_v1_5329
4903521074,AviAI_v1_5330
6794946310,AviAI_v1_5331
1834846593,AviAI_v1_5332
2803059936,AviAI_v1_5333
8539377997,AviAI_v1_5334
2726703533,AviAI_v1_5335
3143617802,AviAI_v1_5336
4173028604,AviAI_v1_5337
752644425,AviAI_v1_5338
8669464074,AviAI_v1_5339
5897990038,AviAI_v1_5340
9757368892,AviAI_v1_5341
6958773519,AviAI_v1_5342
4524056509,AviAI_v1_5343
707126726,AviAI_v1_5344
688316042,AviAI_v1_5345
8375369734,AviAI_v1_5346
5003077387,AviAI_v1_5347
5922707951,AviAI_v1_5348
3733624971,AviAI_v1_5349
6842810991,AviAI_v1_5350
2521745461,AviAI_v1_5351
2829101883,AviAI_v1_5352
485729379,AviAI_v1_5353
3374372761,AviAI_v1_5354
7160987957,AviAI_v1_5355
8579567897,AviAI_v1_5356
3104676694,AviAI_v1_5357
6632570780,AviAI_v1_5358
9544456305,AviAI_v1_5359
8421375218,AviAI_v1_5360
3775452670,AviAI_v1_5361
6179419780,AviAI_v1_5362
5966427009,AviAI_v1_5363
1668326025,AviAI_v1_5364
9771940950,AviAI_v1_5365
8936271429,AviAI_v1_5366
6118500437,AviAI_v1_5367
9975523112,AviAI_v1_5368
6419304187,AviAI_v1_5369
8484672093,AviAI_v1_5370
1729891030,AviAI_v1_5371
4406855436,AviAI_v1_5372
8764824392,AviAI_v1_5373
1074303183,AviAI_v1_5374
458757353,AviAI_v1_5375
563153297,AviAI_v1_5376
6299090488,AviAI_v1_5377
3176953286,AviAI_v1_5378
1762397793,AviAI_v1_5379
5757569121,AviAI_v1_5380
858302820,AviAI_v1_5381
2068238487,AviAI_v1_5382
1761101429,AviAI_v1_5383
1849170327,AviAI_v1_5384
630952468,AviAI_v1_5385
4311713690,AviAI_v1_5386
2733100166,AviAI_v1_5387
372836628,AviAI_v1_5388
3319448844,AviAI_v1_5389
5418055305,AviAI_v1_5390
7163429364,AviAI_v1_5391
5170219694,AviAI_v1_5392
6620576657,AviAI_v1_5393
2259734207,AviAI_v1_5394
9913075739,AviAI_v1_5395
9807128321,AviAI_v1_5396
1203275340,AviAI_v1_5397
2589304998,AviAI_v1_5398
8167312651,AviAI_v1_5399
1918258317,AviAI_v1_5400
7016663026,AviAI_v1_5401
42474271,AviAI_v1_5402
2795457962,AviAI_v1_5403
5678295001,AviAI_v1_5404
2419157275,AviAI_v1_5405
689649735,AviAI_v1_5406
2480856386,AviAI_v1_5407
9889444932,AviAI_v1_5408
5139156584,AviAI_v1_5409
5365029542,AviAI_v1_5410
3997716470,AviAI_v1_5411
6468729697,AviAI_v1_5412
2518706453,AviAI_v1_5413
6821312575,AviAI_v1_5414
9446236308,AviAI_v1_5415
2290204258,AviAI_v1_5416
799850670,AviAI_v1_5417
5061970607,AviAI_v1_5418
1392313699,AviAI_v1_5419
2145559882,AviAI_v1_5420
3951075724,AviAI_v1_5421
1964699304,AviAI_v1_5422
4104993867,AviAI_v1_5423
6091815103,AviAI_v1_5424
5222324303,AviAI_v1_5425
3102945036,AviAI_v1_5426
7836745498,AviAI_v1_5427
4251995273,AviAI_v1_5428
51174312,AviAI_v1_5429
2718119259,AviAI_v1_5430
3702154731,AviAI_v1_5431
2192511610,AviAI_v1_5432
463680278,AviAI_v1_5433
2056623238,AviAI_v1_5434
2850653753,AviAI_v1_5435
6474639692,AviAI_v1_5436
2365073505,AviAI_v1_5437
5104035907,AviAI_v1_5438
1140790516,AviAI_v1_5439
261578805,AviAI_v1_5440
2785059978,AviAI_v1_5441
222287037,AviAI_v1_5442
2679918312,AviAI_v1_5443
20632230,AviAI_v1_5444
8987568828,AviAI_v1_5445
2363936117,AviAI_v1_5446
1774072931,AviAI_v1_5447
2119059989,AviAI_v1_5448
4689651108,AviAI_v1_5449
9426376740,AviAI_v1_5450
9064300435,AviAI_v1_5451
6285869035,AviAI_v1_5452
5706037394,AviAI_v1_5453
859477284,AviAI_v1_5454
4060512962,AviAI_v1_5455
3361581536,AviAI_v1_5456
7615687841,AviAI_v1_5457
6838587753,AviAI_v1_5458
952446951,AviAI_v1_5459
80314539,AviAI_v1_5460
7519455635,AviAI_v1_5461
6173282074,AviAI_v1_5462
6799184045,AviAI_v1_5463
5321851851,AviAI_v1_5464
5530006407,AviAI_v1_5465
915911590,AviAI_v1_5466
5900403938,AviAI_v1_5467
4310017625,AviAI_v1_5468
880026005,AviAI_v1_5469
461229798,AviAI_v1_5470
6781308663,AviAI_v1_5471
5216938743,AviAI_v1_5472
8124667353,AviAI_v1_5473
4602085525,AviAI_v1_5474
5624413454,AviAI_v1_5475
8781205994,AviAI_v1_5476
5504718113,AviAI_v1_5477
3971683843,AviAI_v1_5478
5020006570,AviAI_v1_5479
9144224251,AviAI_v1_5480
4240298001,AviAI_v1_5481
1475835101,AviAI_v1_5482
6452576649,AviAI_v1_5483
8450683536,AviAI_v1_5484
773851793,AviAI_v1_5485
2730323020,AviAI_v1_5486
6545930679,AviAI_v1_5487
4892804193,AviAI_v1_5488
4837799519,AviAI_v1_5489
3030750345,AviAI_v1_5490
2103028983,AviAI_v1_5491
7774056752,AviAI_v1_5492
3244001753,AviAI_v1_5493
9105276955,AviAI_v1_5494
3898252522,AviAI_v1_5495
3383921975,AviAI_v1_5496
4573460856,AviAI_v1_5497
9825510732,AviAI_v1_5498
9913031087,AviAI_v1_5499
4417055232,AviAI_v1_5500
421137168,AviAI_v1_5501
6725673155,AviAI_v1_5502
5746966403,AviAI_v1_5503
8416937036,AviAI_v1_5504
899264111,AviAI_v1_5505
3888121821,AviAI_v1_5506
9813811603,AviAI_v1_5507
4355126048,AviAI_v1_5508
3043566950,AviAI_v1_5509
1953704482,AviAI_v1_5510
9650865288,AviAI_v1_5511
3980185712,AviAI_v1_5512
9511119634,AviAI_v1_5513
1947618666,AviAI_v1_5514
5915575286,AviAI_v1_5515
6717726911,AviAI_v1_5516
4644513870,AviAI_v1_5517
9904237439,AviAI_v1_5518
4890239018,AviAI_v1_5519
4218573290,AviAI_v1_5520
4451934782,AviAI_v1_5521
1356440270,AviAI_v1_5522
6514620237,AviAI_v1_5523
3542015954,AviAI_v1_5524
2374122865,AviAI_v1_5525
947582631,AviAI_v1_5526
5201637549,AviAI_v1_5527
8508551609,AviAI_v1_5528
9032061205,AviAI_v1_5529
1024582027,AviAI_v1_5530
9692785013,AviAI_v1_5531
6500640500,AviAI_v1_5532
9665506443,AviAI_v1_5533
2331176587,AviAI_v1_5534
3043778531,AviAI_v1_5535
6871652219,AviAI_v1_5536
6483638676,AviAI_v1_5537
2324185464,AviAI_v1_5538
7482252291,AviAI_v1_5539
840704354,AviAI_v1_5540
47283808,AviAI_v1_5541
6270924399,AviAI_v1_5542
3082918327,AviAI_v1_5543
5329683716,AviAI_v1_5544
5255750628,AviAI_v1_5545
4608793351,AviAI_v1_5546
6196452019,AviAI_v1_5547
9179546338,AviAI_v1_5548
244729513,AviAI_v1_5549
4605300317,AviAI_v1_5550
5233054670,AviAI_v1_5551
2341201159,AviAI_v1_5552
5297453373,AviAI_v1_5553
2394410533,AviAI_v1_5554
584890850,AviAI_v1_5555
9309563655,AviAI_v1_5556
651764480,AviAI_v1_5557
7970684841,AviAI_v1_5558
1612068420,AviAI_v1_5559
4586722743,AviAI_v1_5560
2156230441,AviAI_v1_5561
6532357478,AviAI_v1_5562
597709997,AviAI_v1_5563
941732279,AviAI_v1_5564
3692040801,AviAI_v1_5565
3751700537,AviAI_v1_5566
1018419583,AviAI_v1_5567
5610588599,AviAI_v1_5568
6847701944,AviAI_v1_5569
6780505140,AviAI_v1_5570
6216115941,AviAI_v1_5571
1272670839,AviAI_v1_5572
1071741807,AviAI_v1_5573
3124446066,AviAI_v1_5574
7882314812,AviAI_v1_5575
6617437758,AviAI_v1_5576
312708518,AviAI_v1_5577
6956237901,AviAI_v1_5578
4626574195,AviAI_v1_5579
4966381021,AviAI_v1_5580
2158445225,AviAI_v1_5581
7519858029,AviAI_v1_5582
9575417082,AviAI_v1_5583
5192524578,AviAI_v1_5584
3903210299,AviAI_v1_5585
1610483681,AviAI_v1_5586
1787495499,AviAI_v1_5587
9890575421,AviAI_v1_5588
4599800704,AviAI_v1_5589
7315744396,AviAI_v1_5590
5825124392,AviAI_v1_5591
3664183300,AviAI_v1_5592
1902562740,AviAI_v1_5593
4341568210,AviAI_v1_5594
956834570,AviAI_v1_5595
7165057499,AviAI_v1_5596
8039571921,AviAI_v1_5597
2065190830,AviAI_v1_5598
9289159096,AviAI_v1_5599
5798038275,AviAI_v1_5600
2321021724,AviAI_v1_5601
4640361967,AviAI_v1_5602
1760489461,AviAI_v1_5603
9215341150,AviAI_v1_5604
1749673103,AviAI_v1_5605
4964976170,AviAI_v1_5606
2035358994,AviAI_v1_5607
8898606762,AviAI_v1_5608
5959526737,AviAI_v1_5609
8107858862,AviAI_v1_5610
8083074962,AviAI_v1_5611
104669608,AviAI_v1_5612
1719518570,AviAI_v1_5613
7366304988,AviAI_v1_5614
7510283451,AviAI_v1_5615
1475565024,AviAI_v1_5616
4048748262,AviAI_v1_5617
6953109144,AviAI_v1_5618
4185065262,AviAI_v1_5619
6075572480,AviAI_v1_5620
7294246213,AviAI_v1_5621
2880598317,AviAI_v1_5622
5586275430,AviAI_v1_5623
1911639844,AviAI_v1_5624
3516133668,AviAI_v1_5625
6914929696,AviAI_v1_5626
13874427,AviAI_v1_5627
2993428383,AviAI_v1_5628
5611966719,AviAI_v1_5629
591486838,AviAI_v1_5630
1711483229,AviAI_v1_5631
1780892282,AviAI_v1_5632
6267782859,AviAI_v1_5633
5432651524,AviAI_v1_5634
7444348859,AviAI_v1_5635
7396022314,AviAI_v1_5636
415064590,AviAI_v1_5637
3115108893,AviAI_v1_5638
8835965177,AviAI_v1_5639
5942030964,AviAI_v1_5640
3812312273,AviAI_v1_5641
489852102,AviAI_v1_5642
1776849657,AviAI_v1_5643
9523214544,AviAI_v1_5644
9349776795,AviAI_v1_5645
4140864429,AviAI_v1_5646
7605811728,AviAI_v1_5647
1804808371,AviAI_v1_5648
2757593263,AviAI_v1_5649
2374664760,AviAI_v1_5650
8616105988,AviAI_v1_5651
7145229269,AviAI_v1_5652
3409625940,AviAI_v1_5653
5787586893,AviAI_v1_5654
4076993365,AviAI_v1_5655
2179383137,AviAI_v1_5656
9785269339,AviAI_v1_5657
278627966,AviAI_v1_5658
7600165144,AviAI_v1_5659
1628832974,AviAI_v1_5660
5320592305,AviAI_v1_5661
9624575843,AviAI_v1_5662
2507612509,AviAI_v1_5663
153006361,AviAI_v1_5664
4313979454,AviAI_v1_5665
2003832857,AviAI_v1_5666
6808380028,AviAI_v1_5667
1212649965,AviAI_v1_5668
4508927919,AviAI_v1_5669
5728111181,AviAI_v1_5670
8063677997,AviAI_v1_5671
4003893492,AviAI_v1_5672
2235361611,AviAI_v1_5673
5259364030,AviAI_v1_5674
762565143,AviAI_v1_5675
1619631725,AviAI_v1_5676
3997530135,AviAI_v1_5677
8184621082,AviAI_v1_5678
9758829917,AviAI_v1_5679
8816592258,AviAI_v1_5680
7720384983,AviAI_v1_5681
2463540814,AviAI_v1_5682
4556831956,AviAI_v1_5683
1106637892,AviAI_v1_5684
5289589854,AviAI_v1_5685
8621896151,AviAI_v1_5686
9300469206,AviAI_v1_5687
4031123828,AviAI_v1_5688
8156185989,AviAI_v1_5689
4731795813,AviAI_v1_5690
4946173240,AviAI_v1_5691
3220989678,AviAI_v1_5692
4745946882,AviAI_v1_5693
3586866526,AviAI_v1_5694
1409145931,AviAI_v1_5695
6464012290,AviAI_v1_5696
732640878,AviAI_v1_5697
5965964375,AviAI_v1_5698
2330658614,AviAI_v1_5699
7980665462,AviAI_v1_5700
9303786559,AviAI_v1_5701
2228316094,AviAI_v1_5702
7674606801,AviAI_v1_5703
9839946034,AviAI_v1_5704
9365381795,AviAI_v1_5705
328682760,AviAI_v1_5706
9373978682,AviAI_v1_5707
4982958729,AviAI_v1_5708
5316356787,AviAI_v1_5709
4486795954,AviAI_v1_5710
7547530716,AviAI_v1_5711
9886999017,AviAI_v1_5712
8120989057,AviAI_v1_5713
7317832564,AviAI_v1_5714
2663652648,AviAI_v1_5715
9037634295,AviAI_v1_5716
6379061659,AviAI_v1_5717
1549287524,AviAI_v1_5718
5583370601,AviAI_v1_5719
2383629612,AviAI_v1_5720
3336302470,AviAI_v1_5721
8116966353,AviAI_v1_5722
4314030215,AviAI_v1_5723
5663907595,AviAI_v1_5724
1742261700,AviAI_v1_5725
616262323,AviAI_v1_5726
6208488056,AviAI_v1_5727
2764030383,AviAI_v1_5728
6166498467,AviAI_v1_5729
7667772841,AviAI_v1_5730
3032046603,AviAI_v1_5731
9586081640,AviAI_v1_5732
5673697444,AviAI_v1_5733
6375256857,AviAI_v1_5734
9989920648,AviAI_v1_5735
6599349673,AviAI_v1_5736
9891864098,AviAI_v1_5737
7964285588,AviAI_v1_5738
2211965823,AviAI_v1_5739
1823241179,AviAI_v1_5740
4688500421,AviAI_v1_5741
9000150764,AviAI_v1_5742
2520441668,AviAI_v1_5743
2842181613,AviAI_v1_5744
8052079271,AviAI_v1_5745
8548753197,AviAI_v1_5746
1365303996,AviAI_v1_5747
6685522598,AviAI_v1_5748
6591360322,AviAI_v1_5749
6339724283,AviAI_v1_5750
4985036821,AviAI_v1_5751
3626925943,AviAI_v1_5752
1892612516,AviAI_v1_5753
560212887,AviAI_v1_5754
9548537894,AviAI_v1_5755
339935340,AviAI_v1_5756
7828079170,AviAI_v1_5757
474967541,AviAI_v1_5758
5073674019,AviAI_v1_5759
627304865,AviAI_v1_5760
4455910165,AviAI_v1_5761
9484390610,AviAI_v1_5762
4886480335,AviAI_v1_5763
6974389042,AviAI_v1_5764
6538919531,AviAI_v1_5765
9989671974,AviAI_v1_5766
3023149148,AviAI_v1_5767
9719435602,AviAI_v1_5768
5084913179,AviAI_v1_5769
1040461273,AviAI_v1_5770
669985422,AviAI_v1_5771
9629628081,AviAI_v1_5772
5299008532,AviAI_v1_5773
2141242438,AviAI_v1_5774
8560239420,AviAI_v1_5775
9330758477,AviAI_v1_5776
1801541056,AviAI_v1_5777
2608717830,AviAI_v1_5778
6550965067,AviAI_v1_5779
4446930075,AviAI_v1_5780
4489936898,AviAI_v1_5781
261812634,AviAI_v1_5782
5756950718,AviAI_v1_5783
7463166456,AviAI_v1_5784
9733555862,AviAI_v1_5785
6477844100,AviAI_v1_5786
7043129811,AviAI_v1_5787
1681035488,AviAI_v1_5788
7923269736,AviAI_v1_5789
3194569406,AviAI_v1_5790
7680771156,AviAI_v1_5791
9287199392,AviAI_v1_5792
668651366,AviAI_v1_5793
7570683929,AviAI_v1_5794
5954175647,AviAI_v1_5795
3440168766,AviAI_v1_5796
2624071752,AviAI_v1_5797
9218604773,AviAI_v1_5798
1132082501,AviAI_v1_5799
5340485274,AviAI_v1_5800
3623999377,AviAI_v1_5801
2889316602,AviAI_v1_5802
2892052353,AviAI_v1_5803
9105513866,AviAI_v1_5804
1293396898,AviAI_v1_5805
9536215492,AviAI_v1_5806
6658706515,AviAI_v1_5807
1997999834,AviAI_v1_5808
1201572013,AviAI_v1_5809
2297568465,AviAI_v1_5810
3539414561,AviAI_v1_5811
8107412283,AviAI_v1_5812
1296181357,AviAI_v1_5813
6620954272,AviAI_v1_5814
7084125204,AviAI_v1_5815
4818201674,AviAI_v1_5816
3745339119,AviAI_v1_5817
8814525073,AviAI_v1_5818
6367961135,AviAI_v1_5819
7027275228,AviAI_v1_5820
8144072911,AviAI_v1_5821
6466578516,AviAI_v1_5822
9757390271,AviAI_v1_5823
9775241240,AviAI_v1_5824
475729507,AviAI_v1_5825
7013492526,AviAI_v1_5826
4207972050,AviAI_v1_5827
4721402585,AviAI_v1_5828
1425055860,AviAI_v1_5829
9598806959,AviAI_v1_5830
3270221313,AviAI_v1_5831
4011434766,AviAI_v1_5832
4781553263,AviAI_v1_5833
8082028355,AviAI_v1_5834
5108184310,AviAI_v1_5835
6033536307,AviAI_v1_5836
8761199807,AviAI_v1_5837
9335855689,AviAI_v1_5838
7570197676,AviAI_v1_5839
9288411501,AviAI_v1_5840
3346059939,AviAI_v1_5841
520934783,AviAI_v1_5842
7373887709,AviAI_v1_5843
3477661396,AviAI_v1_5844
7221718265,AviAI_v1_5845
6885570607,AviAI_v1_5846
446225043,AviAI_v1_5847
4442501796,AviAI_v1_5848
7444726834,AviAI_v1_5849
3357537025,AviAI_v1_5850
3563366920,AviAI_v1_5851
8036857343,AviAI_v1_5852
1831139994,AviAI_v1_5853
198146139,AviAI_v1_5854
1100288686,AviAI_v1_5855
6649391370,AviAI_v1_5856
1618746209,AviAI_v1_5857
5060323964,AviAI_v1_5858
3175038277,AviAI_v1_5859
58241498,AviAI_v1_5860
2259262153,AviAI_v1_5861
8777353841,AviAI_v1_5862
8667236586,AviAI_v1_5863
2598120864,AviAI_v1_5864
3530200096,AviAI_v1_5865
1111587048,AviAI_v1_5866
764039214,AviAI_v1_5867
329567783,AviAI_v1_5868
3551642361,AviAI_v1_5869
5600528104,AviAI_v1_5870
3190549501,AviAI_v1_5871
8846611808,AviAI_v1_5872
783041693,AviAI_v1_5873
8471020797,AviAI_v1_5874
181922421,AviAI_v1_5875
157273765,AviAI_v1_5876
6653773089,AviAI_v1_5877
4874203082,AviAI_v1_5878
3739571037,AviAI_v1_5879
5288696999,AviAI_v1_5880
1799073869,AviAI_v1_5881
2762571635,AviAI_v1_5882
193343312,AviAI_v1_5883
1137665130,AviAI_v1_5884
7619721592,AviAI_v1_5885
9227633035,AviAI_v1_5886
4466764025,AviAI_v1_5887
7929479111,AviAI_v1_5888
9521538986,AviAI_v1_5889
7512496708,AviAI_v1_5890
2919717109,AviAI_v1_5891
4605298992,AviAI_v1_5892
3094759436,AviAI_v1_5893
9466636095,AviAI_v1_5894
5455627380,AviAI_v1_5895
53106905,AviAI_v1_5896
7655993449,AviAI_v1_5897
3619530188,AviAI_v1_5898
2864131172,AviAI_v1_5899
1629360871,AviAI_v1_5900
5597369419,AviAI_v1_5901
3065143606,AviAI_v1_5902
788890322,AviAI_v1_5903
279883503,AviAI_v1_5904
5638950604,AviAI_v1_5905
1723191478,AviAI_v1_5906
668019900,AviAI_v1_5907
2794469520,AviAI_v1_5908
8251546640,AviAI_v1_5909
9949587798,AviAI_v1_5910
5253113422,AviAI_v1_5911
3497135858,AviAI_v1_5912
9496141920,AviAI_v1_5913
9566691279,AviAI_v1_5914
677941408,AviAI_v1_5915
5783440042,AviAI_v1_5916
6162376583,AviAI_v1_5917
9127183874,AviAI_v1_5918
5572440327,AviAI_v1_5919
5624173431,AviAI_v1_5920
2481454630,AviAI_v1_5921
3961044289,AviAI_v1_5922
876887092,AviAI_v1_5923
6678134734,AviAI_v1_5924
7897956204,AviAI_v1_5925
9120669966,AviAI_v1_5926
953346769,AviAI_v1_5927
5684068978,AviAI_v1_5928
8615424964,AviAI_v1_5929
2330946546,AviAI_v1_5930
4744077183,AviAI_v1_5931
8878326094,AviAI_v1_5932
650062579,AviAI_v1_5933
5054758308,AviAI_v1_5934
722942233,AviAI_v1_5935
4169627805,AviAI_v1_5936
134257866,AviAI_v1_5937
8097493866,AviAI_v1_5938
4094960842,AviAI_v1_5939
2325819633,AviAI_v1_5940
7148976716,AviAI_v1_5941
3252996992,AviAI_v1_5942
4683024414,AviAI_v1_5943
6655292792,AviAI_v1_5944
6601832079,AviAI_v1_5945
