flt_code,dep_date,org_airport,dep_gate,lat,lng
UA0266,2/21/23,MKE,E25,43.12578497010949,-87.9700437899872
UA0340,2/25/23,MFE,E24,26.185061459245812,-98.2388071078541
UA0213,2/21/23,STL,C34,38.74144803011989,-90.33585054878986
UA0014,2/22/23,MYR,B24,33.62973965012768,-78.95984192264663
UA0659,2/21/23,JFK,B21,40.65710620898658,-73.75502693546152
UA0656,2/22/23,SNA,A24,33.67424212989957,-117.86411787421511
UA0415,2/21/23,RSW,D35,26.576830256896887,-81.72277821859153
UA0583,2/25/23,ATL,B31,33.65242267746432,-84.4355538647765
UA0438,2/21/23,HNL,A02,21.31031527209609,-157.84071636786314
UA0050,2/22/23,PBI,A23,26.72617861066541,-80.08537207799039
UA0404,2/21/23,HNL,A14,21.31778848184188,-157.78885102959555
UA0431,2/25/23,GRB,A05,44.49285165135982,-88.05270812769042
UA0798,2/21/23,RSW,D02,26.60114845058286,-81.72334281623311
UA0308,2/21/23,TUL,E23,36.19940959898247,-95.99719551588998
UA0396,2/21/23,LGA,D02,40.77136440015716,-73.86549363953435
UA0409,2/22/23,AVL,E35,35.45193095511964,-82.52002658940009
UA0786,2/21/23,GPT,A32,30.41565038838742,-89.10351998137624
UA0286,2/22/23,SLC,A02,40.793856260265265,-111.9965469985409
UA0963,2/21/23,CWA,C33,44.78386795522143,-89.66927061413605
UA0872,2/22/23,SMF,B22,38.69307223662852,-121.5781610507145
UA0489,2/21/23,BWI,B31,39.16835698822277,-76.69018517968061
UA0501,2/22/23,FWA,C22,41.045921911831144,-85.10312256568552
UA0884,2/21/23,TUL,D05,36.20945536460436,-95.96790792113069
UA0674,2/25/23,ALB,D02,42.745496973686755,-73.79895729822672
UA0158,2/21/23,ELP,D35,31.905139979196363,-106.32898675407048
UA0240,2/24/23,ORD,B22,41.995158233997124,-87.90237734528102
UA0357,2/21/23,PHL,E33,39.88981944307962,-75.24249828151423
UA0368,2/21/23,BNA,E33,36.16134236236243,-86.76651105995006
UA0746,2/21/23,BLI,E11,48.79114509163665,-122.53475031353325
UA0564,2/24/23,MIA,E21,25.80925708886472,-80.28127689999084
UA0358,2/21/23,YUM,C23,32.66725528468722,-114.6099706313145
UA0916,2/21/23,TPA,A25,27.981462160518166,-82.54179718435675
UA0967,2/21/23,PIT,D14,40.497691810869235,-80.22598964041842
UA0861,2/24/23,DTW,D23,42.20386447468396,-83.34130768087256
UA0527,2/21/23,MSP,C12,44.87875306843658,-93.22287026045566
UA0107,2/25/23,SJC,A04,37.38105561606901,-121.87661722369695
UA0852,2/21/23,MFE,B34,26.187827975047153,-98.22906989623748
UA0927,2/24/23,GSP,B21,34.917215646909284,-82.18025095271477
UA0953,2/21/23,MSP,C05,44.88444880126933,-93.23888138401762
UA0349,2/21/23,DSM,A35,41.53724996963825,-93.64686274361625
UA0422,2/21/23,LGB,B21,33.802392089170944,-118.16276961003098
UA0071,2/23/23,BTV,B24,44.45019041353789,-73.1776296116562
UA0846,2/21/23,EUG,E01,44.06508964118614,-123.11419078607561
UA0766,2/24/23,LGB,A22,33.7996663714484,-118.15715351208
UA0978,2/21/23,SAV,B01,32.109012681474155,-81.18965503304796
UA0091,2/22/23,ACT,A34,31.627842146727986,-97.20989872985916
UA0761,2/21/23,BLI,B12,48.80467369560874,-122.52610814572415
UA0872,2/22/23,FLL,D33,26.091384606091317,-80.1679343457467
UA0847,2/21/23,SBN,A02,41.72952142854245,-86.30096868242853
UA0397,2/25/23,SAT,D31,29.569505039835818,-98.44012784466386
UA0011,2/21/23,PHX,E25,33.44698474801689,-112.00369089713787
UA0602,2/25/23,ICT,D35,37.65948422667527,-97.39022889286498
UA0085,2/21/23,FNT,A24,42.97165330756675,-83.72842341011906
UA0807,2/23/23,PHX,E32,33.425810009319086,-111.99541023274156
UA0769,2/21/23,JAN,B12,32.32334593116646,-90.0721333586519
UA0122,2/24/23,BMI,B01,40.48693624575578,-88.92592259441082
UA0181,2/21/23,IND,A25,39.73552598799141,-86.29616293715111
UA0420,2/24/23,RSW,D23,26.57935072611308,-81.73856662676624
UA0550,2/21/23,ORF,E02,36.9359229022957,-76.25286345432679
UA0049,2/25/23,OMA,C01,41.297385653705234,-95.90218111028892
UA0467,2/21/23,IAD,E32,38.961998984312025,-77.42856497930498
UA0139,2/21/23,MEM,A21,35.018901178405976,-89.98835032591032
UA0946,2/21/23,ACT,E02,31.613441597612304,-97.19991502030888
UA0841,2/22/23,HRL,C05,26.245830381499474,-97.66164939969165
UA0169,2/21/23,PHL,E32,39.8988953821043,-75.2413873044492
UA0598,2/23/23,ALB,A14,42.747342403700294,-73.8215184461835
UA0851,2/21/23,JAC,A01,43.62111849067939,-110.92553172823558
UA0256,2/21/23,FNT,E05,42.96751576629305,-83.73855799308245
UA0624,2/21/23,BHM,E24,33.59851671031401,-86.75857723368136
UA0332,2/22/23,MHT,D01,42.926548777774215,-71.4169368613615
UA0485,2/21/23,ROC,B32,43.156246339408334,-77.63166496373708
UA0590,2/24/23,LAS,D04,36.077301546230565,-115.15056890059654
UA0381,2/21/23,MYR,E03,33.65678579637277,-78.88534526870338
UA0305,2/25/23,BHM,D35,33.57496914853521,-86.76354078434548
UA0217,2/21/23,EWR,B24,40.68805997229245,-74.18042578488442
UA0990,2/21/23,ATL,C35,33.64695037810016,-84.5046297121497
UA0548,2/21/23,OAK,E04,37.720737454436964,-122.21277117319303
UA0104,2/23/23,ACT,E34,31.630590766437265,-97.19878826174154
UA0491,2/21/23,IAD,A22,38.94806202702783,-77.42231858389489
UA0048,2/22/23,DTW,D12,42.21882383814985,-83.35428518969537
UA0139,2/21/23,BNA,B33,36.15703089684255,-86.75666071855139
UA0808,2/25/23,CLE,B05,41.436401936553885,-81.81791225509204
UA0921,2/21/23,PSP,C34,33.82293758980737,-116.50335608159284
UA0097,2/21/23,BMI,E01,40.483933243609464,-88.95769099498919
UA0363,2/21/23,DFW,A34,32.9152588415723,-97.01703928187388
UA0981,2/23/23,BMI,C04,40.48300249758467,-88.95568553656439
UA0950,2/21/23,ELP,A14,31.862544802450007,-106.39410498395435
UA0817,2/23/23,RSW,E35,26.557959152481573,-81.74441493702489
UA0168,2/21/23,IAD,B05,38.95044877743972,-77.43993363332623
UA0738,2/22/23,ICT,A13,37.75495628219966,-97.38648634456511
UA0408,2/21/23,MIA,E34,25.80281101061945,-80.28859122378269
UA0200,2/23/23,AVL,B22,35.43048825132222,-82.51025527143779
UA0684,2/21/23,CWA,D35,44.78096335514081,-89.67058814338456
UA0778,2/23/23,GSP,C13,34.86452803818846,-82.22355951333498
UA0110,2/21/23,BUF,A13,42.93162695013658,-78.72591883418997
UA0681,2/23/23,FWA,D13,41.10084995477766,-85.0760438276407
UA0942,2/21/23,LGB,E33,33.78539857146254,-118.13393395378263
UA0845,2/23/23,SJC,B15,37.33501265221873,-121.86377123471833
UA0280,2/21/23,LGB,D23,33.79217984700044,-118.13383599306972
UA0844,2/22/23,RDU,C22,35.91540467276125,-78.73189215268721
UA0591,2/21/23,MHT,A02,42.933611647986474,-71.43153088530917
UA0216,2/21/23,BOS,A14,42.36788158955274,-71.02259571701371
UA0947,2/21/23,SAN,A02,32.736482628620664,-117.17558138157702
UA0181,2/21/23,BMI,A02,40.47553829751774,-88.95785448636627
UA0399,2/21/23,ONT,A23,34.06991249164262,-117.56615014704492
UA0312,2/21/23,FAR,E13,46.91341734767172,-96.79788035740373
UA0766,2/21/23,ELP,D25,31.94990817678968,-106.42689048996922
UA0087,2/22/23,AUS,E02,30.19749861966422,-97.66217674607576
UA0963,2/21/23,RIC,D34,37.503411840823226,-77.306655845079
UA0846,2/21/23,DSM,D11,41.54392620357795,-93.60022995655623
UA0667,2/21/23,BOS,B24,42.365659319587294,-71.00600834729765
UA0223,2/23/23,GRR,A12,42.88487383811675,-85.53747454744739
UA0543,2/21/23,ILM,C02,34.27180170008088,-77.91017084363439
UA0198,2/24/23,OKC,D05,35.39825494905907,-97.58589081965636
UA0598,2/21/23,BLI,C22,48.80523707221153,-122.526789845949
UA0095,2/24/23,DTW,C04,42.21851970764625,-83.3494886843196
UA0468,2/21/23,PDX,D02,45.59606471655042,-122.64035524050846
UA0143,2/25/23,CAE,E31,33.94820512238037,-81.13011293466707
UA0211,2/21/23,SJC,B24,37.37911249715872,-121.86533956655849
UA0769,2/22/23,PBI,A24,26.698104076033072,-80.16741672261158
UA0758,2/21/23,MSP,E04,44.88939495602831,-93.22584474949876
UA0999,2/22/23,MYR,C12,33.67208886668362,-78.89379447500067
UA0920,2/21/23,BZN,B34,45.78137843612425,-111.1655740342846
UA0324,2/25/23,SBN,A14,41.72216123715782,-86.31021473926342
UA0071,2/21/23,ECP,E22,30.362165272873234,-85.7479648823858
UA0765,2/21/23,EWR,D04,40.69151695021109,-74.1731903359524
UA0091,2/21/23,FWA,E23,40.973958225723905,-85.10237332300237
UA0402,2/21/23,LAX,E15,33.976497876586116,-118.39503531665171
UA0245,2/21/23,LGA,D11,40.78826599212229,-73.85771317160412
UA0713,2/25/23,MLI,C11,41.45447883399717,-90.51111824859578
UA0658,2/21/23,JAC,D01,43.62260119795754,-110.93320913143526
UA0666,2/21/23,AGS,B25,33.390234401526506,-82.01637301457949
UA0581,2/21/23,MEM,D01,35.02984241613749,-89.94373729345521
UA0461,2/23/23,JAC,E11,43.615604600378695,-110.93364369551487
UA0130,2/21/23,JAX,A25,30.497597971490283,-81.69647069667924
UA0328,2/24/23,OAK,C25,37.727526059286795,-122.21789545112746
UA0085,2/21/23,SEA,E35,47.452839722737494,-122.30742570237774
UA0311,2/22/23,MCO,E11,28.4269963798751,-81.28462438072064
UA0370,2/21/23,TPA,C03,27.980963323114324,-82.53413868602026
UA0814,2/21/23,PHL,B13,39.87699565526502,-75.24238260378776
UA0036,2/21/23,CLE,B11,41.400764220894715,-81.85305334602967
UA0184,2/23/23,MYR,B12,33.69631927744627,-78.90140739415675
UA0072,2/21/23,PBI,E13,26.77765731611507,-80.13764112552671
UA0676,2/21/23,MIA,B03,25.799072094731713,-80.29128320773356
UA0220,2/21/23,ONT,A13,34.06668049114267,-117.5933199313796
UA0711,2/25/23,BLI,D34,48.7988158587797,-122.53273202766412
UA0960,2/21/23,MFE,C15,26.194916693037506,-98.22976404566053
UA0360,2/25/23,DCA,E04,38.859218026121944,-77.03655364513736
UA0570,2/21/23,RIC,D32,37.51184266191023,-77.31163507224282
UA0481,2/21/23,MIA,E23,25.803251468257834,-80.28958428930628
UA0624,2/21/23,FWA,C13,41.11525320522883,-85.20447550165984
UA0674,2/23/23,JAX,B11,30.490462726362345,-81.67922468772267
UA0026,2/21/23,HSV,E34,34.648486231014715,-86.75806567387089
UA0219,2/21/23,JAC,C21,43.61525013850164,-110.9253422757958
UA0363,2/21/23,GPT,C15,30.422188177279452,-89.07935958158195
UA0069,2/22/23,MIA,C35,25.801570948599114,-80.27764880269268
UA0473,2/21/23,PHL,D21,39.886936767123544,-75.24247049532407
UA0477,2/25/23,FNT,E31,42.981319453611746,-83.74482709539434
UA0655,2/21/23,ACT,A32,31.63273763877361,-97.22068707146677
UA0950,2/21/23,SFO,A01,37.62794178945569,-122.37228976099892
UA0823,2/21/23,CAE,A23,33.945255114273166,-81.07105990938582
UA0323,2/21/23,SAT,D01,29.558810300227076,-98.4999991972043
UA0193,2/21/23,FLL,B31,26.078002438228307,-80.16506136513436
UA0012,2/24/23,SDF,C24,38.21683345727085,-85.7127570656146
UA0143,2/21/23,BNA,A22,36.120252269249924,-86.77304650163249
UA0022,2/21/23,PDX,E22,45.59883709489983,-122.55822640744945
UA0970,2/21/23,AVL,E03,35.43148261450968,-82.52342479561322
UA0516,2/21/23,MKE,E05,42.957559053904994,-88.05431376559895
UA0874,2/21/23,ORF,D31,36.937667435930415,-76.23551408559904
UA0458,2/21/23,CLE,C35,41.414565339633995,-81.84974474807095
UA0414,2/21/23,SJC,E11,37.36526950555099,-121.93327747746875
UA0341,2/25/23,ELP,E31,31.78938699451626,-106.31836528267871
UA0173,2/21/23,GPT,C32,30.45038262387294,-89.11087035216856
UA0812,2/23/23,PBI,A01,26.790931843814796,-80.09203994845198
UA0036,2/21/23,EVV,C33,38.049781971265155,-87.48384709701848
UA0854,2/21/23,ROC,D12,43.15047568642716,-77.63522914667746
UA0295,2/21/23,TUL,A14,36.16505402120338,-95.91460286822728
UA0160,2/21/23,IND,B25,39.711061719056865,-86.28452108986197
UA0195,2/21/23,SAT,D15,29.566126950649135,-98.45087194319406
UA0328,2/25/23,ICT,D04,37.719011052789064,-97.34289913973204
UA0335,2/21/23,OMA,B23,41.27803064895266,-95.91715080778289
UA0815,2/25/23,EWR,C03,40.70424063150026,-74.18264459545955
UA0655,2/21/23,SAV,D13,32.10097787932873,-81.17726959183784
UA0529,2/24/23,CLE,E15,41.428371922044896,-81.81499290494763
UA0572,2/21/23,LAX,A21,33.960615587812406,-118.39565722344192
UA0525,2/23/23,ORD,B01,41.99180192576887,-87.90788004547497
UA0285,2/21/23,EVV,D21,38.01329543418582,-87.52286204590116
UA0044,2/24/23,MLI,C35,41.460672414506824,-90.51474223515447
UA0802,2/21/23,SEA,E22,47.452141466964086,-122.29385107349033
UA0533,2/21/23,JAN,C33,32.31124421124822,-90.0607789603849
UA0413,2/21/23,SFO,C03,37.61934911090691,-122.37656707154234
UA0739,2/24/23,MSP,C34,44.89318220760781,-93.23593566194961
UA0004,2/21/23,FWA,C32,41.10316897779555,-85.13536065614083
UA0904,2/24/23,RNO,D22,39.502729355309505,-119.79104335154155
UA0049,2/21/23,LAX,B03,33.94860600665823,-118.413841308371
UA0061,2/23/23,CMH,A04,40.04902191019877,-82.91910983197992
UA0450,2/21/23,AVL,B25,35.43485033801896,-82.51345119034005
UA0956,2/25/23,OKC,B23,35.414620913928886,-97.58855317981742
UA0494,2/21/23,RSW,B31,26.61577762728182,-81.75085205640693
UA0724,2/21/23,SDF,B25,38.21978067810938,-85.73227618670705
UA0486,2/21/23,MEM,E24,35.043128661901065,-90.02332454678225
UA0917,2/25/23,MIA,C21,25.79886384535217,-80.28153070090221
UA0221,2/21/23,DAL,C35,32.847844309889894,-96.85538175758728
UA0506,2/24/23,LAX,E15,33.97594406936845,-118.38987804380993
UA0945,2/21/23,BWI,B11,39.1724362679946,-76.69234769338641
UA0231,2/23/23,BZN,C11,45.79650985559165,-111.1160233049575
UA0121,2/21/23,JAN,B24,32.314005886594565,-90.08582977200521
UA0377,2/22/23,BHM,C02,33.569048993125115,-86.77733890235675
UA0390,2/21/23,CMH,D35,40.04928135883907,-82.90364479349334
UA0213,2/23/23,AGS,C15,33.40950873309605,-82.08819104642639
UA0405,2/21/23,OMA,B31,41.27041335308591,-95.90482370522233
UA0807,2/23/23,ACT,D23,31.630072566913874,-97.21690965966971
UA0470,2/21/23,YUM,C33,32.664242254719866,-114.609552805636
UA0994,2/24/23,CAE,A22,33.93641259347712,-81.08089334202549
UA0628,2/21/23,SAV,A12,32.12524984504867,-81.1825685704
UA0811,2/21/23,DFW,A12,32.91530643866329,-97.04538305921679
UA0110,2/21/23,RNO,D23,39.476737090124594,-119.91010745960173
UA0153,2/22/23,JAN,D04,32.32493414026331,-90.07827189710153
UA0436,2/21/23,IAD,B33,38.961125703989474,-77.4480684363996
UA0451,2/21/23,PHX,A31,33.43608056758755,-112.00076892609452
UA0815,2/21/23,MCO,A31,28.44418668748056,-81.28958042599848
UA0199,2/23/23,LGB,E25,33.79791854159571,-118.15872349920821
UA0787,2/21/23,LAX,E14,33.94113229893973,-118.42284375094744
UA0504,2/21/23,JAN,B22,32.318872470558006,-90.06384813054748
UA0359,2/21/23,ELP,E01,31.895517541701782,-106.36465517666885
UA0816,2/24/23,JAC,A12,43.625766326142234,-110.93388843512716
UA0336,2/21/23,HSV,C34,34.68306549325385,-86.57324833481417
UA0564,2/21/23,BZN,E25,45.77646802501024,-111.12268325543617
UA0404,2/21/23,BHM,B25,33.56270994389589,-86.77188624070648
UA0384,2/25/23,SBN,C21,41.73330633925663,-86.30879523402157
UA0660,2/21/23,PIT,C03,40.510413772736115,-80.22086804355348
UA0319,2/21/23,HRL,A01,26.231484736195476,-97.65340054923301
UA0909,2/21/23,JFK,D04,40.64100534032531,-73.7614783547586
UA0387,2/24/23,CLE,B24,41.422357333795816,-81.85169903711713
UA0078,2/21/23,YUM,C33,32.657085383852476,-114.61906531204605
UA0814,2/21/23,IND,E25,39.73826627308738,-86.25970236711628
UA0032,2/21/23,MCI,A34,39.30021868728292,-94.71573870553398
UA0068,2/24/23,DCA,C31,38.86326451634231,-77.03315222244353
UA0510,2/21/23,SDF,A34,38.19127170143504,-85.735661583053
UA0072,2/23/23,DSM,C14,41.54599856451621,-93.6470321573973
UA0683,2/21/23,TUL,A25,36.17777201867826,-95.94894026079525
UA0237,2/22/23,MHT,B33,42.953797458739004,-71.39629916396608
UA0633,2/21/23,ACT,C04,31.631981744186138,-97.22065084902297
UA0736,2/21/23,RIC,E34,37.500134572382116,-77.30460449937553
UA0152,2/21/23,MDT,B14,40.199281134338264,-76.76191745877873
UA0626,2/25/23,PBI,B05,26.71999195064819,-80.10141756821166
UA0262,2/21/23,AGS,A21,33.462353392654606,-82.09686849653252
UA0255,2/21/23,MLI,A32,41.46039801811548,-90.50986015202268
UA0649,2/21/23,BWI,E12,39.16871166147467,-76.67620755440501
UA0305,2/23/23,SJC,D22,37.37538630651898,-121.90630854671124
UA0766,2/21/23,BLI,B13,48.79518658253468,-122.52788689068295
UA0107,2/21/23,AVL,B31,35.45025982494252,-82.5146974007131
UA0809,2/21/23,TPA,D22,27.967108630571413,-82.53437387076514
UA0961,2/21/23,GPT,D31,30.42913220643826,-89.12915550029508
UA0038,2/21/23,CMH,E32,40.03896472278101,-82.9336832201806
UA0187,2/24/23,ORD,B13,41.98112069202589,-87.9031755587079
UA0674,2/21/23,TLH,E21,30.374574206910772,-84.29802636128889
UA0311,2/24/23,TUL,C24,36.165709851401544,-95.90016615878321
UA0711,2/21/23,DCA,C21,38.84851039847117,-77.04709430053713
UA0965,2/22/23,EWR,C14,40.70089434651502,-74.16146245276714
UA0350,2/21/23,IAD,B35,38.965341778536036,-77.44674078680602
UA0716,2/24/23,DAL,D12,32.84028545498937,-96.85229793124616
UA0349,2/21/23,GSP,A15,34.877390181482575,-82.22040179978298
UA0144,2/21/23,MIA,A12,25.80467417635559,-80.27774395864134
UA0024,2/21/23,MLI,E31,41.453980656801185,-90.50711308891307
UA0436,2/23/23,CLT,E14,35.22450871200137,-80.91890452477631
UA0795,2/21/23,GRR,B01,42.922381403793295,-85.50508897621646
UA0897,2/25/23,RNO,C33,39.4541710487109,-119.91797519994098
UA0733,2/21/23,OAK,C34,37.72685686525125,-122.2107040060691
UA0215,2/21/23,MYR,E11,33.639995397704574,-78.95896207711878
UA0433,2/21/23,CLT,B24,35.21337508134185,-80.91241548254237
UA0688,2/21/23,BOS,D11,42.36496482714801,-71.01007550437745
UA0777,2/21/23,MYR,D05,33.67719810975154,-78.88065954800169
UA0092,2/25/23,MKE,E11,43.159468614391415,-87.94716739218931
UA0917,2/21/23,PHX,B02,33.445765805267,-111.99600798533699
UA0853,2/21/23,ORF,D15,36.94790175012678,-76.33105316549921
UA0741,2/21/23,ATL,B05,33.64669141201718,-84.47609560123114
UA0401,2/24/23,BOS,D31,42.37935680633276,-71.0103385077432
UA0792,2/21/23,ACT,A32,31.609937617073115,-97.19468621628539
UA0383,2/25/23,BUF,D24,42.92825416326295,-78.73588765138625
UA0211,2/21/23,MCO,B05,28.429568781775128,-81.30372450898865
UA0478,2/24/23,PHX,D21,33.44387460326588,-112.00414253640945
UA0131,2/21/23,CLT,E21,35.21984130753171,-80.91900657981778
UA0701,2/22/23,SMF,E15,38.68980583321433,-121.56067358936633
UA0346,2/21/23,EWR,B11,40.69252278537593,-74.17433255381917
UA0450,2/23/23,BMI,D14,40.487908422688555,-88.92299068150558
UA0890,2/21/23,MIA,B24,25.796909416020824,-80.28671248499717
UA0760,2/23/23,RSW,D23,26.652242923645954,-81.69666026912792
UA0234,2/21/23,ATL,B25,33.64735023005711,-84.50288953091807
UA0656,2/25/23,CLE,A32,41.436138766497216,-81.85402538227166
UA0993,2/21/23,CWA,B12,44.78509375763663,-89.67524823638584
UA0290,2/22/23,DAL,B02,32.84187269200531,-96.83691842662559
UA0572,2/21/23,FLL,C03,26.090794503592775,-80.14062371658144
UA0553,2/22/23,MDT,B11,40.19745901573735,-76.75904933061152
UA0225,2/21/23,ATL,A32,33.651393693310894,-84.41993542424959
UA0435,2/24/23,BHM,A31,33.56663951400666,-86.77405000166908
UA0156,2/21/23,TPA,B24,27.970993235720464,-82.54059277915441
UA0266,2/21/23,SAN,D34,32.73670957665129,-117.19327380289589
UA0983,2/21/23,LAX,B35,33.976098486207626,-118.4252899358892
UA0837,2/24/23,SLC,E35,40.79574030328938,-111.98907069986025
UA0562,2/21/23,ECP,D33,30.396683564009024,-85.75897159569142
UA0156,2/21/23,LGA,A04,40.78630776323918,-73.85749219085683
UA0222,2/21/23,BNA,C02,36.122882994889785,-86.785067346653
UA0129,2/23/23,MYR,A01,33.642469082400005,-78.89111292672828
UA0763,2/21/23,IAD,B02,38.952955711252045,-77.46140763839396
UA0557,2/22/23,LAX,A23,33.94799625100314,-118.41418734252032
UA0378,2/21/23,EUG,B05,44.12234983865679,-123.04486379392753
UA0800,2/23/23,MDT,B15,40.20607134471321,-76.76071368506247
UA0688,2/21/23,AVL,B23,35.44671512378979,-82.51427092435348
UA0560,2/23/23,GSP,B03,34.88658787397014,-82.15445895066021
UA0366,2/21/23,BUF,A35,42.928088546512484,-78.72514062018256
UA0004,2/24/23,GSP,B33,34.90769291016281,-82.20618381794404
UA0620,2/21/23,DCA,D14,38.852006598333766,-77.04075397749136
UA0209,2/24/23,SJC,C01,37.32435841073635,-121.90060361636606
UA0076,2/21/23,IAD,E23,38.96877039878753,-77.45704944479097
UA0496,2/22/23,BNA,E01,36.12228976934974,-86.78341258232463
UA0991,2/21/23,DTW,C05,42.20038867510345,-83.3230436354262
UA0770,2/23/23,SDF,B14,38.18041821352724,-85.69757093749749
UA0605,2/21/23,GSP,C22,34.90725558070703,-82.16516749098095
UA0035,2/25/23,SBN,C35,41.73052510621792,-86.29535115008795
UA0193,2/21/23,MEM,C12,34.99856085762449,-89.98127452705441
UA0067,2/25/23,PDX,C25,45.59412991496568,-122.55209154243784
UA0633,2/21/23,YUM,E32,32.658333471897514,-114.62312091676111
UA0460,2/21/23,MFE,A12,26.196751717492727,-98.22857862717642
UA0077,2/21/23,ELP,D01,31.9280766608204,-106.35132463146601
UA0374,2/22/23,JFK,B32,40.65250995734213,-73.77170831303076
UA0933,2/21/23,BZN,E35,45.78058721852246,-111.10996879940738
UA0072,2/22/23,BUF,A31,42.93830706265616,-78.73373781819467
UA0818,2/21/23,SFO,D35,37.6398248910576,-122.38256448188939
UA0397,2/25/23,LGA,B15,40.77270147570187,-73.88318289577698
UA0227,2/21/23,PDX,A31,45.59858355459712,-122.65883096803412
UA0214,2/22/23,RIC,A02,37.49458490224515,-77.33097431982699
UA0790,2/21/23,LGA,C25,40.76631988323201,-73.88420304639097
UA0790,2/25/23,GRB,D25,44.50435989578188,-88.02190898197377
UA0857,2/21/23,BTV,D01,44.47883759792496,-73.16069735464633
UA0742,2/24/23,FLL,C34,26.083627125766927,-80.16871772604537
UA0494,2/21/23,BOS,C21,42.366691729353526,-71.01501434813972
UA0263,2/24/23,LGA,B14,40.76894963669197,-73.87343831700392
UA0399,2/21/23,BWI,A13,39.18459936369382,-76.68201548786423
UA0796,2/25/23,MKE,B15,42.95096943936186,-87.96524505779355
UA0775,2/21/23,JFK,C22,40.650630006601446,-73.75790303437627
UA0729,2/25/23,LGB,D31,33.815115938405356,-118.16261071844819
UA0310,2/21/23,MKE,E03,42.96836326050535,-87.93871959318959
UA0877,2/25/23,BOS,A02,42.37708258880183,-71.01503045627177
UA0192,2/21/23,FLL,A33,26.082073759263587,-80.16899631938566
UA0853,2/23/23,ELP,A22,31.880185798882202,-106.31106474974274
UA0038,2/21/23,MKE,B32,43.13008890201346,-87.93381360209209
UA0352,2/23/23,FAR,A14,46.90325296621514,-96.7966993246856
UA0824,2/21/23,YUM,C34,32.652942107457704,-114.60767150427627
UA0205,2/22/23,LAS,B33,36.07799858619567,-115.15013577837371
UA0033,2/21/23,SBN,A31,41.70930895351374,-86.29472967289784
UA0289,2/24/23,CMH,E35,40.01139016189207,-82.90151521256425
UA0059,2/21/23,LAX,A33,33.947756657726124,-118.42697620447768
UA0151,2/25/23,SAT,B11,29.562560807379132,-98.47934413963519
UA0352,2/21/23,GSP,B31,34.86873817037311,-82.22666826909978
UA0603,2/22/23,ICT,E05,37.620501248672824,-97.37641902184734
UA0855,2/21/23,JFK,C12,40.66024142912518,-73.75434743443333
UA0623,2/22/23,RSW,D33,26.60379561756925,-81.74238033952109
UA0169,2/21/23,SEA,D33,47.44985680384993,-122.31108211887354
UA0409,2/23/23,FWA,D21,41.10949017140278,-85.1559979843896
UA0414,2/21/23,FNT,C23,42.966120638508244,-83.7397293649886
UA0026,2/24/23,HNL,A11,21.314221057554604,-157.80851903947553
UA0469,2/21/23,MSY,D33,30.028609527628106,-90.24944608631843
UA0692,2/21/23,FNT,E02,42.9749489796411,-83.737638618542
UA0702,2/21/23,DAL,D12,32.839898862455215,-96.8466316129054
UA0951,2/25/23,TUL,D35,36.208889579808435,-95.93278746266436
UA0885,2/21/23,HRL,C32,26.22899797508484,-97.66162497455994
UA0776,2/25/23,SFO,A31,37.61903031301668,-122.38811868503734
UA0094,2/21/23,SDF,B34,38.156491911347736,-85.69090040087352
UA0122,2/24/23,AVL,B31,35.43671438479558,-82.52018109507503
UA0837,2/21/23,EWR,E21,40.70129237426084,-74.1699303058203
UA0072,2/21/23,AUS,C35,30.195880959986933,-97.65811355779688
UA0411,2/21/23,GPT,D31,30.458320141972237,-89.08967748814871
UA0442,2/21/23,IAD,E24,38.964021015417664,-77.45667127736975
UA0560,2/21/23,OKC,D02,35.4144985663056,-97.58868210113171
UA0286,2/24/23,MYR,D11,33.71889148123126,-78.92782948877141
UA0065,2/21/23,SAT,C22,29.572105864390885,-98.42925425968205
UA0101,2/22/23,GRR,B32,42.942665548436935,-85.48437352793964
UA0126,2/21/23,PHX,A33,33.43976251555694,-112.00189191787427
UA0382,2/23/23,TPA,A03,27.98233300698188,-82.55261639030287
UA0938,2/21/23,BOS,E01,42.36767393613235,-71.01342271471682
UA0884,2/22/23,IND,A04,39.721173855852086,-86.27426150049965
UA0330,2/21/23,SAT,C25,29.583583548488125,-98.42684408871571
UA0147,2/21/23,SDF,C34,38.169407665547794,-85.72600916841105
UA0906,2/21/23,CAE,C11,33.98869943490394,-81.06121852299707
UA0527,2/25/23,SAV,C31,32.12562983581281,-81.17183837585186
UA0435,2/21/23,ILM,C23,34.26880507481495,-77.90305018793678
UA0103,2/25/23,PIT,A02,40.51621048343781,-80.24828501321295
UA0908,2/21/23,RNO,D12,39.48733550180569,-119.8754016012588
UA0225,2/21/23,RDU,C13,35.89683964382151,-78.77038699529456
UA0563,2/21/23,SLC,E15,40.78571912016732,-111.9797611113768
UA0731,2/24/23,SEA,C33,47.456757148580685,-122.29379382347348
UA0476,2/21/23,MHT,A23,42.93089046639801,-71.43571398439389
UA0485,2/24/23,PBI,A34,26.719078917494453,-80.07677319013126
UA0293,2/21/23,SMF,D25,38.696505781106254,-121.59585238121853
UA0934,2/25/23,IAD,A21,38.964276586369216,-77.43030897973703
UA0994,2/21/23,AGS,B05,33.43671559375774,-82.00208089663374
UA0290,2/24/23,DCA,D01,38.85959569437628,-77.04556047899236
UA0900,2/21/23,TUL,D34,36.142594457071105,-95.91507987534938
